311.75590306285534,311.66506618191846,311.66580241333855,311.7983608330896,312.1829265386872,313.3791205963019,321.7195668922658,317.4548305521499,317.78395948695703,321.44803906416035,380.14556557674143,332.0334457920671,336.8198225069512,314.8880611359325,310.9923030278627,310.2552378944478,309.57288448975663,308.9928502979952,308.5558134689079,308.22547147505173,307.9624947554115,307.7455867208941,307.55895779066924,307.39617548583453,307.25217569041683,307.1202721220284,306.9992640873583,306.8889674592347,306.786889369552,306.6909387865026,306.6007167874983,306.51643787297417,306.4369793795501,306.3606306477757,306.2883331667402,306.21950750593004,306.153788564861,306.0907851621719,306.03015765794845,305.9707394221849,305.9143699810334,305.8601573812423,305.80723927190434,305.7563569727479,305.7064917102846,305.65814623165886,305.61070665601244,305.56467409690225,305.5199712977805,305.47579783195255,305.4322362737608,305.390283036072,305.3486315848905,305.3074954423512,305.26733467594386,305.22765596958834,305.1885173592378,305.1496399709846,305.1118244722383,305.07400158873116,305.03674078743967,304.9987899830398,304.96227463497655,304.92607184992323,304.890271255274,304.85456939137305,304.81944551740133,304.78456681031184,304.74961419104903,304.71488799170663,304.6806790804584,304.64598629626664,304.61178496851653,304.5778989847017,304.54389218412973,304.50987411873984,304.4759119743456,304.4422490363038,304.40829487613394,304.3742418474856,304.3399417364147,304.30594354057496,304.2713166209773,304.23666748698383,304.20189510329715,304.1667889188892,304.1313413414102,304.09530199281454,304.0589356639679,304.02216108831277,303.9833248017559,303.9451323313789,303.9064128888776,303.867097960806,303.8268390788818,303.78571983374815,303.74340735741066,303.700239118886,303.655648839916,303.60958184047826,303.56308396484775,303.5148169175808,303.4652111218713,303.41434964591025,303.362173803382,303.3088603493568,303.2542469852507,303.1986340999962,303.1413608738103,303.0839754894441,303.02587075470313,302.96581675527096,302.907411408704,302.8478818684802,302.7891265972373,302.7302717729221,302.67198271296843,302.6140014531639,302.55729588357804,302.50159674926766,302.44715893663925,302.3935229212352,302.34115486948895,302.2908911671433,302.2413936541675,302.1937341562297,302.14785526583887,302.1028232258478,302.0599348379502,302.018806750924,301.9784827261375,301.9401940607929,301.9038057455616,301.8691159336989,301.83556731621,301.80427424481815,301.7737553565186,301.74508965549234,301.71815157552606,301.6924183876245,301.66835051832004,301.64562216702245,301.6242485008283,301.6041497530215,301.5855359200424,301.5676611402175,301.55141327776806,301.53665289550406,301.52290666907925,301.5104005319085,301.498903880685,301.48879596898183,301.47991678184314,301.47187125953894,301.46475002354873,301.45917616641657,301.4542949819374,301.45071472717586,301.4480781458381,301.44657755351136,301.44598115268207,301.44638465055647,301.4478292110706,301.45003658676245,301.4533475111778,301.45764058793725,301.46289165373514,301.46925620955466,301.47648340755154,301.4844311889501,301.4936314012236,301.50360932294785,301.5146516738781,301.5263991400304,301.53937375064373,301.55322881679376,301.56806263641926,301.5837128906647,301.6003742016528,301.61811990969005,301.63686781839885,301.6564151427256,301.67714200388707,301.6988512513222,301.72156047043086,301.74517404852185,301.770016339278,301.7959394082148,301.8227635584412,301.8510178583037,301.88026983238495,301.91063541297143,301.9423077118,301.9749233165068,302.0104038959843,302.0457111507914,302.0822796175818,302.12001598367675,302.1592023491409,302.20007424989956,302.24239479002557,302.2859443941034,302.33128114273734,302.37816072043927,302.42632915909724,302.47629349017944,302.5281108695034,302.58190435049244,302.63730584276425,302.6947466628851,302.75557874559297,302.81742545851546,302.8815254406272,302.948123749265,303.01858636626815,303.0905436853335,303.1653537011604,303.24304936984134,303.32482126210704,303.4112037724016,303.5003434645099,303.5948746795757,303.6943835628821,303.79877245234525,303.91079780410706,304.03147274037775,304.1605210918617,304.2999667290756,304.4566403375815,304.62935750918496,304.824751748752,305.05427591399524,305.32781071245034,305.66904867461034,306.12778507133595,306.83720211015253,308.4621544511478,327.007953317747,344.61722339549476,334.41824177961627,345.09509137291326,439.7919957164484,339.5316881022241,315.8298557551111,314.4324617594329,313.8266727647844,313.48413929943416,313.30375062920024,313.2334767698002,313.23049519423324,313.2613173819145,313.31220421438496,313.38620546157705,313.5020790035199,313.67490323439256,313.8777849453567,314.0942424817848,314.3129899486679,314.512217236646,314.68357139688453,314.8766529493298,315.1387870985032,315.5230131580795,316.08792044243785,316.9688474419078,318.68301734943594,324.89242538599194,347.1746045940684,362.21382810343005,330.1131907339366,337.9751954069025,345.34038372739997,393.8953843420532,337.0172411854006,330.42860050035125,327.58232462969227,324.6133378395689,323.10211982257925,322.1457127992728,321.4825470662698,320.9939786126237,320.63290186983687,320.37169888224804,320.19803061731005,320.1148829197854,320.1205611118106,320.2339499132933,320.4814912839979,320.924072927164,321.74641053120683,324.56233126236754,416.0299603033603,331.80211212700334,331.1676452344262,317.71296690100695,315.8624856236209,314.68043875959864,313.9229114914208,313.41901394875777,313.05658322780613,312.7722798333402,312.5463256181166,312.3553530537987,312.1934693458043,312.0523530141246,311.9267692086354,311.8173066721913,311.71856382699764,311.62979133002074,311.5495182791111,311.47662568222705,311.410514304738,311.3508581891851,311.2962812636352,311.2466310289656,311.2014185635879,311.16029256998553,311.1228476115336,311.0889923444252,311.0587284525933,311.0311870197625,311.00621048490177,310.9829447192528,310.9635327003954,310.9462666098098,310.93107983874256,310.91793321182445,310.90706678995434,310.8977182301971,310.8900508787944,310.8847322469721,310.88024515939964,310.87730502401996,310.87567010385305,310.8757172312384,310.8767141301098,310.87879790811945,310.8821126214112,310.8868544575415,310.8928673063996,310.8995931191801,310.90692778036606,310.9154790436475,310.9246614868648,310.9348007888943,310.9458072420103,310.9571689891801,310.9697202079082,310.98320199540757,310.9969503591911,311.0127235200668,311.02787749222705,311.0434032695271,311.0595755216196,311.0761715958083,311.09329262631184,311.110888502694,311.1294500536049,311.147902762818,311.16678774646994,311.18599889073687,311.2058475847191,311.2259178327719,311.24634733735803,311.2668600671332,311.2880611128367,311.30921979391894,311.33127572584385,311.3532744703171,311.3752505580619,311.39775624824944,311.42043839281513,311.4431535048704,311.4659083766564,311.4890782660555,311.51251762528767,311.53661336218903,311.5602257841522,311.5840888188461,311.60778179199065,311.6320309330824,311.6562246133053,311.68033123951415,311.7050587716118,311.7295037106711,311.75459909004485,311.77943506652224,311.80413537191504,311.8291721625551,311.85396749193654,311.8791435969711,311.90414508720454,311.9292746353131,311.95449350486376,311.98049525706193,312.006948660717,312.03239771261036,312.0578617021627,312.0831882020754,312.1089799377516,312.1345562879226,312.16029405845217,312.18590404264563,312.21180165541176,312.2379811106834,312.2639818411828,312.2898654872761,312.315972526267,312.341850750383,312.36807871049524,312.3941185053136,312.42048043962245,312.44654302027817,312.47333909047313,312.4998803787443,312.5262619221819,312.5528210391745,312.579497335933,312.60629287832893,312.63306175398213,312.659897971894,312.6866882435772,312.7141145808011,312.741322401052,312.76846433465835,312.79593882317073,312.8232668154563,312.8509077856806,312.8784626436501,312.90641659259137,312.9342275476227,312.96266441405743,312.9908691263427,313.02011493684427,313.0485306028401,313.07709747117156,313.1059969288758,313.1349581993349,313.16407567460703,313.19344325751797,313.22315299900646,313.25276504750497,313.28264190149747,313.3126544285592,313.3430351433868,313.3736428414659,313.4042694067468,313.4352752945198,313.46678583524397,313.4981972478543,313.53037749466824,313.5626727182177,313.59486408436413,313.6276311861818,313.6608486026909,313.69413800376594,313.7276918381595,313.7619420483788,313.796417869678,313.8319448004513,313.86688164076105,313.9029352348517,313.93908397331813,313.9759107246688,314.01410891991236,314.05161655989923,314.0900515973008,314.1289446932716,314.1689119145494,314.2092663933562,314.24989335538305,314.29148618650277,314.3337935316541,314.37710029500727,314.4209600455468,314.46595029183715,314.51208801822935,314.55963331097416,314.6077355914801,314.6568513510519,314.7074253311066,314.7595365861897,314.8128518999884,314.8679739339167,314.9251129047604,314.983577642163,315.0456606688409,315.1098960817379,315.1757031053704,315.2440923655433,315.3158603212147,315.3911652064786,315.4702120679885,315.5539039454326,315.64242917960115,315.73677908120914,315.83955169573676,315.94812642991076,316.0676941224221,316.19747828812393,316.3402671395078,316.5007432472792,316.682625414373,316.89467367811284,317.146909971999,317.46293711668494,317.8734872601829,318.46627981891726,319.5208672480042,345.2728685382002,327.8694582157905,334.00942016004666,418.7076074086578,355.0064327386264,340.90678508279814,384.19049776615503,339.04495078603975,337.6783252476509,389.8408063282991,359.1336907410171,357.92144337268263,348.15841265648817,328.7743564407753,326.4718964218222,325.82303392951167,325.4245660808786,325.11848536740365,324.89020323607417,324.7144810001537,324.586440164222,324.4923064182571,324.42959887859354,324.38899298213045,324.36566361324947,324.360491875379,324.3667488340059,324.38446656138126,324.40518143029516,324.43324150739136,324.462396202731,324.4948057874712,324.5261960893618,324.5597507668752,324.59837047987713,324.6436503825492,324.69907442898875,324.7677184914509,324.849819104471,324.94224993267926,325.0448370141308,325.15348348706203,325.25667990270415,325.3596844844005,325.46328021528836,325.57057100253195,325.6845312721048,325.7942095114017,325.8922942439579,325.9754005518808,326.04076528102445,326.09214088548606,326.13068398882956,326.16265590082605,326.19157878236604,326.2202946915454,326.2560156630425,326.2985758854405,326.35092317322244,326.41222145716955,326.4867274696687,326.57231573880824,326.6692896237439,326.77947633717343,326.90212135428516,327.0409360345077,327.19362631409956,327.3645061772682,327.553384683521,327.7663572281599,328.0074225379858,328.27821092939513,328.58889421578266,328.95127287611416,329.3937021096829,329.9839662537501,330.97943957552775,365.4119473628412,353.55871522900475,373.46457598829426,346.9288420928333,344.3889636442306,355.97809049298604,348.08624073256385,346.37037066745194,355.43101980228727,342.5287570682747,339.56236203270765,338.96746912052186,338.6751651084445,338.59029874385857,338.6371372077457,338.7976693141,339.06966030083885,339.4699569672777,340.07693910010096,341.1736819688069,345.17310159232613,364.7191927395034,346.8577726964843,347.34112504125983,349.2354204093056,357.65904819410247,373.1984270124728,367.76208178320167,373.8004130553505,375.8239945609567,382.3089085268181,350.3708843036747,347.96958327071246,346.89212846966655,346.0898011768814,345.28724950254264,344.02880019244685,342.6767563762559,342.07435391882063,342.3228114205584,348.92482967731917,424.0491479193197,361.0326931325597,339.3167383551236,338.1064232645751,337.38372578247265,336.8567404222451,336.42860155263196,336.05128218377104,335.7256126802616,335.436145876835,335.17889949365775,334.9484790630118,334.7422715354027,334.5577627367528,334.3911660151761,334.23897361764983,334.1014864559126,333.9749094622593,333.85967665857487,333.7546039315891,333.65794659209536,333.56831978666963,333.4851838657694,333.40661299947345,333.3337295221985,333.26524633776455,333.2010994737744,333.1397642937732,333.0816494696642,333.02643745203056,332.973261417299,332.9238104010843,332.87717507798095,332.8333624615388,332.7914791351131,332.75356414947106,332.7180759058527,332.6848002457873,332.6545151454538,332.627043277021,332.6027059462526,332.5797841528804,332.56029407176,332.54246481110823,332.528692844957,332.51609338719277,332.5061025835626,332.4980024012026,332.49358580429066,332.49219218877175,332.49257546446034,332.49675852259884,332.50492079401204,332.515912614507,332.531576068399,332.5500222664152,332.5723862363611,332.5995094000475,332.63179582710893,332.66823040733635,332.709482056943,332.75612208475883,332.80858178953315,332.8683364488282,332.93315313815896,333.00510990920026,333.0823246228382,333.1654748328783,333.25676574657456,333.35343538005935,333.4566237071284,333.566352127516,333.6861443078496,333.8102309160659,333.9495442258325,334.1098985104187,334.2980171937327,334.5344453268741,334.84651087512685,335.26328066391534,335.8392214762514,336.96120009648536,338.0889772082779,337.87246341087075,337.6158658430279,338.5924676158195,343.8612860072998,345.46864266440383,352.0456919986278,348.9959160809754,342.8862496364796,343.5702270324317,358.6338225883076,464.30935683041383,345.859367226971,344.8417997039641,347.9146710715863,361.6092007834183,346.9094242090868,343.9987880125606,345.0351989149774,347.7433069056794,356.02894549869654,417.05198727050146,360.7902133301743,342.94583790533716,341.9412604552244,341.9593332606496,342.7895822153756,347.5454745476576,478.43335669466774,360.75156397666706,374.77836145975186,365.8815979172988,355.3749239020503,358.14810411534745,411.5324999738811,357.0385412252896,378.2319477370259,373.0227591133592,376.9586078995045,366.68710485201666,386.3014651974804,367.0362908716859,353.79174877557523,349.3188468857476,348.26051533011713,347.5100279004832,346.882749580011,346.3192092917276,345.82019893463115,345.433175149638,345.2326622528321,345.2916817835476,345.73348871042833,346.95170180634483,350.09337253654485,353.353159682341,365.76962202649474,363.5865608501925,353.03750622834343,351.23941075396306,351.1969195885768,350.16227803115925,360.1996166000489,356.24844271933523,372.59533125022455,340.36967487895083,339.0641654324764,338.311261543305,337.8134247805388,337.56611306340756,337.79101112986206,339.3899024498441,361.70235863147644,334.3628289640134,332.2100297101456,331.4201140017122,330.9112324825166,330.54263016038755,330.2530516786126,330.0183779280529,329.8234954417586,329.6619564557196,329.5237685318845,329.40901090761366,329.31245597231697,329.2303552069994,329.1633504465542,329.1089102756812,329.0666998531099,329.0351131517867,329.0138945677108,329.0029268480798,329.00216178567223,329.0106985183035,329.0276204954054,329.05329293595025,329.0898114225509,329.1349534525404,329.1883254396043,329.2509734692954,329.3231541449362,329.40505949419446,329.49470770756676,329.59102957004376,329.6956778300758,329.8051311958098,329.92275454898277,330.04296987225496,330.1667186866046,330.2915756564845,330.4197171105166,330.5457993646651,330.67248332445376,330.7976218452038,330.9230325211327,331.04875626827305,331.17412309942705,331.30010691954516,331.42724196446267,331.55727252512014,331.687848393646,331.8230838684879,331.9633332400451,332.10906713211295,332.262494259913,332.4245880399072,332.59881570421356,332.787783700477,332.99845280420357,333.23843672584644,333.51596039703816,333.857338895453,334.30475540360436,334.9828247584556,336.4563342867897,345.6533071692692,342.5028853426188,347.363520965218,360.75565288392914,350.6232290176949,348.60795467491766,349.2219102446908,358.2937047081598,418.0685935581237,358.5388415739941,360.3406674332299,386.98246584194203,426.2193594118325,395.55526417919856,397.42262600910436,419.75724377793705,478.1308098625042,388.6116336231352,414.8895189614664,349.87613452161986,353.7394907574109,352.374003999713,348.79954168282495,346.19089270130763,347.7832583701253,349.8665417918675,362.2742836219484,388.38619147706345,375.2396936414606,386.5007171850319,369.6346724543725,356.52791989547137,368.0798765101704,346.5930482922592,341.29305273187657,339.6982104493373,339.1544079631513,339.0079260719366,339.0523436641256,339.2003026250587,339.4233034598387,339.6826579326835,339.9758583991107,340.2924260937767,340.6326016570007,341.00968644015046,341.43400515532426,341.94592957991273,342.6489255713683,343.9308975705968,361.8259211766344,353.1123105013447,350.5490393347762,349.9758440945293,349.9851286677837,350.320489924249,351.0151663249087,353.18371683541574,382.7589044808145,427.2703874373193,373.8264624986405,410.0656652793737,371.30127251770404,358.57807484513717,359.6495561815686,432.1163365132874,353.0403827078307,353.5241574249958,356.5112358190348,357.73458719027053,358.93055692519437,361.22660300846667,367.15336169038443,376.3456872393979,442.6230838647976,356.1638382812377,356.0538429729264,358.7934714384575,360.660352976286,370.46920235454274,403.9804616696943,547.1738525584216,365.83485525259715,352.24498621753435,351.04097275180953,350.5697330929676,350.73161866564124,351.52536598735765,352.73226517885394,354.9364444214881,363.1244330017783,430.5683167427257,391.14573701163806,430.60662371946984,373.60219767389856,378.8344128990471,347.58939081154887,345.19440022799847,343.7951020653896,342.5128976709963,341.5791727667456,340.92964388595783,340.5431410883499,340.40515779902904,340.46166981546014,340.54252912030006,340.4307246940405,340.7721352550404,340.631642475308,340.62191034618814,342.3325015338087,348.3848857917206,381.20756470816224,388.01129558965164,367.44561637412767,370.281383810601,364.776726294834,355.1677844042248,426.0725948550162,404.8330110045922,354.6555830544667,352.09874154236127,354.72868043724696,370.89928051719505,354.198027396458,423.5672530096183,352.57211173868217,343.6102935129037,340.9541413503365,336.12275775475894,334.72718616613577,333.98487047061315,333.515469628656,333.1889248343657,332.9464114797722,332.7630654572256,332.62262971552036,332.51549351121537,332.4316445385482,332.3703947163558,332.3265593772025,332.30036531437037,332.2853766042861,332.2824341591802,332.2905416147363,332.3076153683389,332.33471035194094,332.36555708628293,332.40501885230225,332.4507374081602,332.50092795628916,332.5516651288012,332.60712923065824,332.6639795644507,332.7284731725877,332.8034725647629
